"","species","RCU","RLI","RB1","RB4","RB7","RB12","SP","EX","DI","R2n","CU","LI","B1","B4","B7","B12","C2n"
"1","Carex_aboriginum|IDA|spm00001838",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"1102","Carex_reznicekii|ALA|spm00001212",NA,NA,NA,NA,NA,NA,0.464106453071108,0.0634811333333333,0.400625319737774,NA,NA,NA,NA,NA,NA,NA,NA
"1103","Carex_rhizina_ssp_reventa|CHM|spm00003484",NA,NA,NA,NA,NA,NA,0.464106453071108,0.0634811333333333,0.400625319737774,NA,NA,NA,NA,NA,NA,NA,NA
"1104","Carex_rhizina_ssp_rhizina|AUT|spm00002182",249.716085180105,1.49183740028092,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.464106453071108,0.0634811333333333,0.400625319737774,90.3719412173807,35,22.5,46.09090909,8177.363636,313.8181818,640.7272727,70
"1105","Carex_rhodesiaca||spm00004696",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"1106","Carex_rhynchoperigynium|MXE|spm00000295",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"1107","Carex_richardsonii|MRY|spm00001220",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,0.530656346327082,23,15,49.1875,10878.33523,429.9659091,724.7215909,52
"1108","Carex_ridongensis|CHC|spm00006785",NA,NA,NA,NA,NA,NA,0.464106453071108,0.0634811333333333,0.400625319737774,NA,NA,NA,NA,NA,NA,NA,NA
"1109","Carex_riishirensis|KUR|spm00008043",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"1110","Carex_riloensis|BUL|spm00003599",249.716085180105,1.20275880061827,NA,NA,NA,NA,0.464106453071108,0.0634811333333333,0.400625319737774,90.3719412173807,23.5,6.15,NA,NA,NA,NA,26
"1111","Carex_riparia|GRB|NCBI_Blackstock_SM00004",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.641970778943352,0.107713,0.534257778943352,90.3719412173807,100,65,87.33014354,6723.541627,268.7129187,708.5464115,73
"1112","Carex_roanensis|NCA|spm00001224",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"1113","Carex_rochebrunii|CHT|spm00006409",249.716085180105,1.76575705532506,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.336906089512407,0.0522676,0.284638489512407,2.42829436798841,37.5,10,125.1034483,6986.436782,296.7011494,1667.712644,64
"1114","Carex_roraimensis||NCBI_Reznicek_3159",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.336906089512407,0.0522676,0.284638489512407,90.3719412173807,52.5,8,144,368,122,2365,124
"1115","Carex_rorulenta|BAL|spm00003474",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,6.5,5,154.9130435,5152.608696,220.2608696,630,49
"1116","Carex_rosea|MAI|spm00001214",249.716085180105,NA,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.336906089512407,0.0522676,0.284638489512407,0.542385637813966,55,NA,87.07578254,9671.472817,391.7413509,972.8138386,53.6
"1117","Carex_rossii|CAL|spm00001201",249.716085180105,NA,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.464106453071108,0.0634811333333333,0.400625319737774,90.3719412173807,18.5,NA,26.77467412,8578.014898,376.9143389,695.8324022,36
"1118","Carex_rostrata|WAS|spm00001600",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.641970778943352,0.107713,0.534257778943352,90.3719412173807,49,50,31.79682131,8311.241409,324.040378,781.0064433,69.83333333
"1119","Carex_rotundata|MAN|spm00001749",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.641970778943352,0.107713,0.534257778943352,90.3719412173807,32.5,13.5,-30.31425091,9902.940317,363.5688185,575.1778319,65.125
"1120","Carex_rubicunda|NZS|spm00004423",NA,NA,NA,NA,NA,NA,1.16850700432393,0.177291,0.991216004323933,NA,NA,NA,NA,NA,NA,NA,NA
"1121","Carex_rufina||NCBI_Anderberg_80",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.716372610390219,0.0953056,0.621067010390219,90.3719412173807,9.5,12.5,2.777777778,5746.945534,224.4074074,1211.416122,86
"1122","Carex_rufulistolon|EHM|spm00005833",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,7,10,131.5,4438.5,231.5,1627.5,46
"1123","Carex_rugulosa|KOR|spm00000348",NA,NA,NA,NA,NA,NA,0.641970778943352,0.107713,0.534257778943352,NA,NA,NA,NA,NA,NA,NA,NA
"1124","Carex_runssoroensis|UGA|spm00000227",249.716085180105,0.00114126456576662,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.141000147606376,0.00554383866666667,0.135456308939709,0.609333371900294,40,0,112.3333333,467.5555556,126.4444444,1707.666667,50
"1125","Carex_rupestris|FRA|spm00005213",249.716085180105,0.00114126456576662,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.141000147606376,0.00554383866666667,0.135456308939709,0.0159823376824465,12.5,0,-21.90692308,8127.23,306.7653846,762.7569231,50.75
"1126","Carex_rupicola|AGE|spm00007247",NA,NA,NA,NA,NA,NA,0.336906089512407,0.0522676,0.284638489512407,NA,NA,NA,NA,NA,NA,NA,NA
"1127","Carex_rutenbergiana|MDG|spm00000228",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"1128","Carex_ruthii|NCA|spm00001206",NA,NA,NA,NA,NA,NA,0.336906089512407,0.0522676,0.284638489512407,NA,NA,NA,NA,NA,NA,NA,NA
"1129","Carex_ruthsatziae|AGW|spm00007335",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"1130","Carex_sabulosa|YUK|spm00001646",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"1131","Carex_sagaensis|CHT|spm00006398",NA,NA,NA,NA,NA,NA,0.336906089512407,0.0522676,0.284638489512407,NA,NA,NA,NA,NA,NA,NA,NA
"1132","Carex_sagei|AGS|spm00000548",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"1133","Carex_sajanensis|NEP|NCBI_E00229251",NA,NA,NA,NA,NA,NA,0.336906089512407,0.0522676,0.284638489512407,NA,NA,NA,NA,NA,NA,NA,NA
"1134","Carex_salina|QUE|spm00001953",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.716372610390219,0.0953056,0.621067010390219,90.3719412173807,20.5,20.5,24.53198653,6668.360269,258.456229,1043.951178,78.66666667
"1135","Carex_salticola|AGS|spm00000581",NA,NA,NA,NA,NA,NA,0.422393664032258,0.0899256666666667,0.332467997365592,NA,NA,NA,NA,NA,NA,NA,NA
"1136","Carex_sanguinea|AFG|spm00003475",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"1137","Carex_sargentiana|CHT|spm00003408",NA,NA,NA,NA,NA,NA,0.399301732407792,0.100512266666667,0.298789465741125,NA,NA,NA,NA,NA,NA,NA,NA
"1138","Carex_sartwelliana|CAL|spm00001798",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"1139","Carex_sartwellii|BRC|spm00001982",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.336906089512407,0.0522676,0.284638489512407,0.624049467992619,80,7.1,49.2247557,11031.06189,435.9576547,660.5114007,62
"1140","Carex_satsumensis|TAI|spm00005838",249.716085180105,0.177660722010561,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.141000147606376,0.00554383866666667,0.135456308939709,0.264611111548428,13.5,8.5,115.3913043,6143.695652,250.9347826,2516.23913,38
"1141","Carex_saxatilis|UTA|spm00001223",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.641970778943352,0.107713,0.534257778943352,90.3719412173807,49,13.5,-20.01615799,8686.157989,326.6403351,806.3459007,74.70588235
"1142","Carex_saximontana|COL|spm00001727",2.81180022836741,NA,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.141000147606376,0.00554383866666667,0.135456308939709,90.3719412173807,18.25,NA,57.20430108,11331.68817,456.8064516,580.6021505,64
"1143","Carex_scabrata|QUE|NCBI_Waterway_3706",249.716085180105,1.08963921758652,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,60,32.5,65.01408451,9450.442254,379.8366197,1051.884507,54
"1144","Carex_scabrirostris|CHQ|spm00006983",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"1145","Carex_scabriuscula|CAL|spm00001246",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,50,27.5,75.04545455,5468.545455,294.7272727,1245.454545,58
"1146","Carex_scaposa|CHC|spm00007891",249.716085180105,159.413858300348,820.959885055063,1354.24065439708,1329.50736958685,8843.54089118597,0.141000147606376,0.00554383866666667,0.135456308939709,90.3719412173807,50,9.5,196.7843137,5948.54902,249.5098039,1541.45098,24
"1147","Carex_schiedeana|MXG|spm00000354",NA,NA,NA,NA,NA,NA,0.141000147606376,0.00554383866666667,0.135456308939709,NA,NA,NA,NA,NA,NA,NA,NA
"1148","Carex_schimperiana|NAT|spm00007800",NA,NA,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.141000147606376,0.00554383866666667,0.135456308939709,90.3719412173807,NA,NA,173,1642,167,1545,30
"1149","Carex_schlagintweitiana_ssp_deformis|EHM|spm00005840",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"1150","Carex_schlagintweitiana_ssp_schlagintweitiana|CHT|spm00003382",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"1151","Carex_schmidtii|CHM|NCBI_Jung_2381",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"1152","Carex_schneideri|CHC|spm00005842",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"1153","Carex_schottii|CAL|spm00001681",NA,NA,NA,NA,NA,NA,0.716372610390219,0.0953056,0.621067010390219,NA,NA,NA,NA,NA,NA,NA,NA
"1154","Carex_schweickerdtii|NAT|spm00007770",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.141000147606376,0.00554383866666667,0.135456308939709,90.3719412173807,82.5,50,142.9,3031.2,212.7,958.3,60
"1155","Carex_schweinitzii|MIC|spm00001256",NA,NA,NA,NA,NA,NA,0.641970778943352,0.107713,0.534257778943352,NA,NA,NA,NA,NA,NA,NA,NA
"1156","Carex_scirpoidea_ssp_scirpoidea|ASK|spm00001248",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,20,12.5,-39.89212828,11385.22449,423.4285714,548.148688,62.10526316
"1157","Carex_scoparia|MAI|spm00001255",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,1.09313075813263,0.0962389666666667,0.996891791465965,90.3719412173807,60,11.5,82.29310345,8451.12069,345.4482759,1127.706897,65.19083969
"1158","Carex_scopulorum_var_bracteosa|YUK|spm00006477",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.716372610390219,0.0953056,0.621067010390219,90.3719412173807,38,17.5,17.3697479,6897.02521,325.3697479,962.8907563,76
"1159","Carex_scopulorum_var_prionophylla|WAS|spm00004556",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.716372610390219,0.0953056,0.621067010390219,90.3719412173807,62.5,17.5,29.10526316,7521.631579,344.3684211,804.6842105,76
"1160","Carex_scopulorum_var_scopulorum|CAL|spm00001237",NA,NA,NA,NA,NA,NA,0.716372610390219,0.0953056,0.621067010390219,NA,NA,NA,NA,NA,NA,NA,NA
"1161","Carex_secalina|HUN|spm00004542",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,18.5,12,78.80487805,8373.658537,327.5853659,667.1707317,50
"1162","Carex_secta|NZ|NCBI_Waterway_3650",249.716085180105,NA,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.336906089512407,0.0522676,0.284638489512407,1.43621711260924,62.5,NA,117.1294118,3486.247059,190.8411765,1757.635294,69.5
"1163","Carex_sectoides|NZ|NCBI_AUTHOR_Gardner_306",249.716085180105,NA,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.336906089512407,0.0522676,0.284638489512407,1.43621711260924,70,NA,115.1666667,2449.666667,128.6666667,904.8333333,66
"1164","Carex_sedakowii||spm00005844",NA,NA,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,NA,NA,-39.875,15641.8125,552,548.625,56
"1165","Carex_sempervirens_ssp_sempervirens|SWI|spm00000540",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,0.10081550947823,25,15,68.73333333,5561.146667,242.54,1121.993333,32
"1166","Carex_senanensis|JAP|NCBI_Nagase_2976",NA,NA,NA,NA,NA,NA,0.336906089512407,0.0522676,0.284638489512407,NA,NA,NA,NA,NA,NA,NA,NA
"1167","Carex_senta|ARI|spm00001885",NA,NA,NA,NA,NA,NA,0.716372610390219,0.0953056,0.621067010390219,NA,NA,NA,NA,NA,NA,NA,NA
"1168","Carex_seorsa|DEL|spm00001242",0.599517160540729,3.51287120237343,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.336906089512407,0.0522676,0.284638489512407,90.3719412173807,45,6.8,120.0620155,8276.232558,341.6046512,1129.744186,48
"1169","Carex_serpenticola|CAL|spm00001961",NA,NA,NA,NA,NA,NA,0.464106453071108,0.0634811333333333,0.400625319737774,NA,NA,NA,NA,NA,NA,NA,NA
"1170","Carex_serratodens|CAL|spm00001226",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"1171","Carex_serreana|CHQ|spm00005731",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"1172","Carex_setigera||spm00005845",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"1173","Carex_setosa|CHC|spm00005846",NA,NA,NA,NA,NA,NA,0.464106453071108,0.0634811333333333,0.400625319737774,NA,NA,NA,NA,NA,NA,NA,NA
"1174","Carex_setschwanensis|CHQ|spm00005922",NA,NA,NA,NA,NA,NA,0.399301732407792,0.100512266666667,0.298789465741125,NA,NA,NA,NA,NA,NA,NA,NA
"1175","Carex_shaanxiensis|WHM|spm00005895",NA,NA,NA,NA,NA,NA,0.464106453071108,0.0634811333333333,0.400625319737774,NA,NA,NA,NA,NA,NA,NA,NA
"1176","Carex_shangchengensis|CHS|spm00000071",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"1177","Carex_sheldonii|CAL|spm00001693",NA,NA,NA,NA,NA,NA,0.641970778943352,0.107713,0.534257778943352,NA,NA,NA,NA,NA,NA,NA,NA
"1178","Carex_shimidzensis|JAP|NCBI_AUTHOR_Senni_591",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.716372610390219,0.0953056,0.621067010390219,90.3719412173807,75,55,96.76216216,8705.594595,330.2756757,1668.583784,69
"1179","Carex_shinnersii|TEN|spm00001225",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,1.09313075813263,0.0962389666666667,0.996891791465965,90.3719412173807,75,15,145,9152.73913,392.7826087,923.173913,60.33333333
"1180","Carex_shortiana|KTY|spm00001229",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"1181","Carex_siamensis|EHM|spm00005902",NA,NA,NA,NA,NA,NA,0.141000147606376,0.00554383866666667,0.135456308939709,NA,NA,NA,NA,NA,NA,NA,NA
"1182","Carex_siccata|ONT|spm00002070",249.716085180105,NA,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.336906089512407,0.0522676,0.284638489512407,90.3719412173807,52.5,NA,38.30265849,10269.15542,421.601227,671.4335378,70
"1183","Carex_siderosticta||spm00007900",249.716085180105,0.789971649158481,820.959885055063,1354.24065439708,1329.50736958685,8843.54089118597,0.141000147606376,0.00554383866666667,0.135456308939709,90.3719412173807,25,22.5,98.79672131,8971.409836,344.2098361,1498.465574,18
"1184","Carex_silicea|DEL|spm00001232",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,1.09313075813263,0.0962389666666667,0.996891791465965,90.3719412173807,50,15,79.91608392,8422.531469,335.1398601,1178.811189,75
"1185","Carex_silvestris||spm00004421",249.716085180105,0.0019256972716277,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.422393664032258,0.0899256666666667,0.332467997365592,0.0117803793587231,25,0,87.39583333,3645.354167,195.8333333,1922.5625,88
"1186","Carex_simensis|UGA|spm00000233",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,50.5,40,126.8125,908,152.3125,1376.125,70
"1187","Carex_simpliciuscula|CHT|spm00003402",2.80386658213582,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.141000147606376,0.00554383866666667,0.135456308939709,90.3719412173807,20,7,-37.08793103,9769.272414,360.9086207,680.5913793,71.94736842
"1188","Carex_simulata|CAL|spm00001284",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.64263444182429,0.0252872,0.61734724182429,90.3719412173807,50,20,47.54304636,7661.933775,373.4900662,541.4039735,64
"1189","Carex_socialis|ALA|spm00001288",249.716085180105,NA,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.336906089512407,0.0522676,0.284638489512407,3.1008522233728,45,NA,157.6363636,7924.272727,346,1270.090909,58
"1190","Carex_sociata|JAP|spm00006686",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,37.5,27.5,189.827957,5057.903226,212.7526882,2605.107527,44
"1191","Carex_solandri|NZN|NCBI_AUTHOR_Gardner_343",NA,NA,NA,NA,NA,NA,1.16850700432393,0.177291,0.991216004323933,NA,NA,NA,NA,NA,NA,NA,NA
"1192","Carex_songorica|TZK|spm00003384",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.641970778943352,0.107713,0.534257778943352,90.3719412173807,40,30,41.5,9388.763158,386.7894737,449.3947368,82
"1193","Carex_sordida|CHM|spm00004515",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.641970778943352,0.107713,0.534257778943352,90.3719412173807,25,20,1.951612903,13164.3871,473.9032258,702.6532258,86
"1194","Carex_sorianoi|AGS|spm00000542",NA,NA,NA,NA,NA,NA,0.141000147606376,0.00554383866666667,0.135456308939709,NA,NA,NA,NA,NA,NA,NA,NA
"1195","Carex_sororia|PAR|spm00005362",NA,NA,NA,NA,NA,NA,0.336906089512407,0.0522676,0.284638489512407,NA,NA,NA,NA,NA,NA,NA,NA
"1196","Carex_sparganioides|DEL|spm00001289",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.64263444182429,0.0252872,0.61734724182429,90.3719412173807,65,90,88.896,9730.544,390.264,945.008,48
"1197","Carex_spartea|NAT|spm00007814",249.716085180105,NA,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.141000147606376,0.00554383866666667,0.135456308939709,90.3719412173807,52.5,NA,151.25,2928.446429,213.9107143,897.5357143,30.83333333
"1198","Carex_specifica|CAL|spm00001292",NA,NA,NA,NA,NA,NA,1.09313075813263,0.0962389666666667,0.996891791465965,NA,NA,NA,NA,NA,NA,NA,NA
"1199","Carex_speciosa_ssp_dilatata|CHC|spm00005695",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"1200","Carex_speciosa_ssp_speciosa|EHM|spm00005853",0.0925490551235399,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,2.26261219417461,22.5,25,230.6363636,2185.909091,205.3636364,1390.272727,44
"1201","Carex_spectabilis|BRC|spm00001979",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,37.5,14,16.33559322,6775.440678,294.779661,1154.789831,74
"1202","Carex_specuicola|ARI|spm00001814",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"1203","Carex_sphaerogyna|MDG|spm00000237",NA,NA,NA,NA,NA,NA,0.641970778943352,0.107713,0.534257778943352,NA,NA,NA,NA,NA,NA,NA,NA
"1204","Carex_spicata_ssp_andresii|SPA|spm00004404",NA,NA,NA,NA,NA,NA,0.336906089512407,0.0522676,0.284638489512407,NA,NA,NA,NA,NA,NA,NA,NA
"1205","Carex_spicata_ssp_spicata|BUL|spm00001272",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.336906089512407,0.0522676,0.284638489512407,6.06996680768671,47.5,7.5,56.98876404,9598.769663,354.9269663,644.9606742,57.83333333
"1206","Carex_spinirostris|NZ|NCBI_AUTHOR_Gardner_323",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,1.16850700432393,0.177291,0.991216004323933,90.3719412173807,27.5,50,144.7173913,3132.652174,176.1304348,1639.913043,63
"1207","Carex_spissa|MXE|spm00000296",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"1208","Carex_sprengelii|NBR|spm00001766",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,0.481072810342568,60,22.5,61.21914894,10514.28723,423.6680851,751.7021277,42
"1209","Carex_squamiformis|CHQ|spm00005924",NA,NA,NA,NA,NA,NA,0.399301732407792,0.100512266666667,0.298789465741125,NA,NA,NA,NA,NA,NA,NA,NA
"1210","Carex_squarrosa|ARK|spm00001281",0.153769857747099,0.421958269603221,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,55,23,115.1125,8967.975,371.71875,1061.4625,56
"1211","Carex_stellata|MXE|spm00000360",NA,NA,NA,NA,NA,NA,0.141000147606376,0.00554383866666667,0.135456308939709,NA,NA,NA,NA,NA,NA,NA,NA
"1212","Carex_stenantha_var_taisetsuensis|SAK|spm00006798",249.716085180105,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,90.3719412173807,17.5,11,-1.388888889,9040.444444,331.8888889,1301.722222,51
"1213","Carex_stenocarpa|CHC|spm00003385",0.32065106702616,0.831829236963849,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,0.495067731790847,37.5,13,-24.01111111,10104.77778,397.2333333,404.6,39.75
"1214","Carex_stenophylla|HUN|spm00002178",1.33550648060169,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.336906089512407,0.0522676,0.284638489512407,0.0788531839228069,25,6.5,39.47191011,9431.35206,385.5468165,403.7340824,60.4
"1215","Carex_stenoptila|UTA|spm00001282",NA,NA,NA,NA,NA,NA,1.09313075813263,0.0962389666666667,0.996891791465965,NA,NA,NA,NA,NA,NA,NA,NA
"1216","Carex_stenostachys|JAP|spm00006689",1.08310551307257,159.413858300348,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.246236514933104,0.0272542433333333,0.218982271599771,0.192259214207211,40,20,112.472973,8506.126126,324.6171171,1756.801802,58.75
"1217","Carex_sterilis|MAN|spm00001743",NA,NA,NA,NA,NA,NA,0.336906089512407,0.0522676,0.284638489512407,NA,NA,NA,NA,NA,NA,NA,NA
"1218","Carex_steudneri||spm00004702",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"1219","Carex_stevenii|COL|spm00001710",NA,NA,NA,NA,NA,NA,0.246236514933104,0.0272542433333333,0.218982271599771,NA,NA,NA,NA,NA,NA,NA,NA
"1220","Carex_stipata_var_stipata|MAN|spm00001253",249.716085180105,NA,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,0.64263444182429,0.0252872,0.61734724182429,1.68444679003441,80,NA,61.01985112,9863.027295,405.2555831,849.0099256,51
"1221","Carex_stramentitia|VIE|spm00007895",NA,NA,NA,NA,NA,NA,0.141000147606376,0.00554383866666667,0.135456308939709,NA,NA,NA,NA,NA,NA,NA,NA
"1222","Carex_straminea|DEL|spm00001252",249.716085180105,1.1238252032075,820.959885055063,53731.5413424346,1329.50736958685,8843.54089118597,1.09313075813263,0.0962389666666667,0.996891791465965,90.3719412173807,67.5,11.5,98.93103448,8923.206897,368.5287356,1084.45977,74
"1223","Carex_straminiformis|UTA|spm00001266",NA,NA,NA,NA,NA,NA,1.09313075813263,0.0962389666666667,0.996891791465965,NA,NA,NA,NA,NA,NA,NA,NA
"1224","Carex_striata|FLA|spm00001274",NA,NA,NA,NA,NA,NA,0.641970778943352,0.107713,0.534257778943352,NA,NA,NA,NA,NA,NA,NA,NA
